State_Code,County_Code,Parameter_Name,Metric_Used,Year,Arithmetic_Mean,Local_Site_Name,Address,State_Name,County_Name,City_Name
13,095,Suspended_particulate_(TSP),Observed Values,1990,31.592593,,SYLVESTER_SC._2600_TRENTON_LN_ALBANY_GA,Georgia,Dougherty,Albany
13,097,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.060737,,"SWEETWATER_CREEK_STATE_PARK,LITHIA_SPRGS",Georgia,Douglas,Not_in_a_city
13,097,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.051751,,"SWEETWATER_CREEK_STATE_PARK,LITHIA_SPRGS",Georgia,Douglas,Not_in_a_city
13,097,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.051865,,"SWEETWATER_CREEK_STATE_PARK,LITHIA_SPRGS",Georgia,Douglas,Not_in_a_city
13,111,Suspended_particulate_(TSP),Observed Values,1990,33.830508,,"MCCAYSVILLE_ELEM.SCHOOL_MCCAYSVILLE,GA.",Georgia,Fannin,McCaysville
13,111,Sulfur_dioxide,Daily maximum 1-hour average,1990,70.412791,,"MCCAYSVILLE_ELEM.SCHOOL_MCCAYSVILLE,GA.",Georgia,Fannin,McCaysville
13,111,Sulfur_dioxide,Observed Values,1990,14.412361,,"MCCAYSVILLE_ELEM.SCHOOL_MCCAYSVILLE,GA.",Georgia,Fannin,McCaysville
13,111,Sulfur_dioxide,Daily Average of observed values,1990,14.25843,,"MCCAYSVILLE_ELEM.SCHOOL_MCCAYSVILLE,GA.",Georgia,Fannin,McCaysville
13,111,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,14.366974,,"MCCAYSVILLE_ELEM.SCHOOL_MCCAYSVILLE,GA.",Georgia,Fannin,McCaysville
13,115,Sulfur_dioxide,Daily maximum 1-hour average,1990,24.903047,Rome-Coosa_Elementary,"COOSA_ELEM.SCHOOL,_HWY.20,_ROME,_GA_30165",Georgia,Floyd,
13,115,Sulfur_dioxide,Observed Values,1990,5.105294,Rome-Coosa_Elementary,"COOSA_ELEM.SCHOOL,_HWY.20,_ROME,_GA_30165",Georgia,Floyd,
13,115,Sulfur_dioxide,Daily Average of observed values,1990,5.11662,Rome-Coosa_Elementary,"COOSA_ELEM.SCHOOL,_HWY.20,_ROME,_GA_30165",Georgia,Floyd,
13,115,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,5.059623,Rome-Coosa_Elementary,"COOSA_ELEM.SCHOOL,_HWY.20,_ROME,_GA_30165",Georgia,Floyd,
13,115,Suspended_particulate_(TSP),Observed Values,1990,40.196721,,"FLOYD_CO._HTH._DEPT.,315_W._TENTH_ST.",Georgia,Floyd,Rome
13,115,Lead_(TSP)_STP,Observed Values,1990,0.018333,,"FLOYD_CO._HTH._DEPT.,315_W._TENTH_ST.",Georgia,Floyd,Rome
13,115,Suspended_particulate_(TSP),Observed Values,1990,46.618182,,"ROME,COOSA_HIGH_SCHOOL",Georgia,Floyd,Rome
13,121,Suspended_particulate_(TSP),Observed Values,1990,53.4,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Beryllium_(TSP)_STP,Observed Values,1990,0,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Barium_(TSP)_STP,Observed Values,1990,0.0279,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Cadmium_(TSP)_STP,Observed Values,1990,0.00225,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Chromium_(TSP)_STP,Observed Values,1990,0.0015,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Copper_(TSP)_STP,Observed Values,1990,0.0305,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Iron_(TSP)_STP,Observed Values,1990,0.8017,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Lead_(TSP)_STP,Observed Values,1990,0.02315,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Lead_(TSP)_STP,Observed Values,1990,0.038571,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Manganese_(TSP)_STP,Observed Values,1990,0.01935,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Molybdenum_(TSP)_STP,Observed Values,1990,0.00065,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Nickel_(TSP)_STP,Observed Values,1990,0,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Vanadium_(TSP)_STP,Observed Values,1990,0.00215,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Zinc_(TSP)_STP,Observed Values,1990,0.09495,,FULTON_CO_HEALTH_DEPT_99_BUTLER_ST_SE,Georgia,Fulton,Atlanta
13,121,Suspended_particulate_(TSP),Observed Values,1990,41.965517,,"UTOY_CREEK,_736_SELIG_DR.",Georgia,Fulton,
13,121,Suspended_particulate_(TSP),Observed Values,1990,44.133333,E._Rivers_School,"E_RIVERS_SCH_8_PEACHTREE_BATTLE_AVE_NW,_ATLANTA,_GA",Georgia,Fulton,Atlanta
13,121,Suspended_particulate_(TSP),Observed Values,1990,56.233333,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Beryllium_(TSP)_STP,Observed Values,1990,0,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Barium_(TSP)_STP,Observed Values,1990,0.0354,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Cadmium_(TSP)_STP,Observed Values,1990,0.0066,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Chromium_(TSP)_STP,Observed Values,1990,0.00325,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Copper_(TSP)_STP,Observed Values,1990,0.0515,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Iron_(TSP)_STP,Observed Values,1990,1.05665,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Lead_(TSP)_STP,Observed Values,1990,0.0224,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Lead_(TSP)_STP,Observed Values,1990,0.050833,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Manganese_(TSP)_STP,Observed Values,1990,0.03935,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Molybdenum_(TSP)_STP,Observed Values,1990,0.0007,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Nickel_(TSP)_STP,Observed Values,1990,0.002467,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Vanadium_(TSP)_STP,Observed Values,1990,0.00205,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Zinc_(TSP)_STP,Observed Values,1990,0.12045,,GA_TECH_HEMPHILL_ST.,Georgia,Fulton,Atlanta
13,121,Suspended_particulate_(TSP),Observed Values,1990,52.27451,,W_SCOTT_SCHOOL_175_HOLLYWOOD_RD_NW,Georgia,Fulton,Atlanta
13,121,Beryllium_(TSP)_STP,Observed Values,1990,0,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Barium_(TSP)_STP,Observed Values,1990,0,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Cadmium_(TSP)_STP,Observed Values,1990,0,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Chromium_(TSP)_STP,Observed Values,1990,0,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Copper_(TSP)_STP,Observed Values,1990,0.028,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Iron_(TSP)_STP,Observed Values,1990,0.956225,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Lead_(TSP)_STP,Observed Values,1990,0.021025,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Manganese_(TSP)_STP,Observed Values,1990,0.0149,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Molybdenum_(TSP)_STP,Observed Values,1990,0.00085,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Nickel_(TSP)_STP,Observed Values,1990,0.00145,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Vanadium_(TSP)_STP,Observed Values,1990,0.00125,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Zinc_(TSP)_STP,Observed Values,1990,0.011525,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,PM10_Total_0-10um_STP,Daily Mean,1990,41.566667,Fire_Station_#8,"Fire_Station_#8,_1711_Marietta_Blvd,_Atlanta,_Georgia,_30318",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,Daily maximum 1-hour average,1990,31.453488,"Georgia_Tech,_Ford_Environmental_Science_and_Technology_Bldg,_roof","GA._TECH.,_Ford_ES&T_Bldg,_311_Ferst_St_NW,_Atlanta_GA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,Observed Values,1990,8.537582,"Georgia_Tech,_Ford_Environmental_Science_and_Technology_Bldg,_roof","GA._TECH.,_Ford_ES&T_Bldg,_311_Ferst_St_NW,_Atlanta_GA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,Daily Average of observed values,1990,8.510174,"Georgia_Tech,_Ford_Environmental_Science_and_Technology_Bldg,_roof","GA._TECH.,_Ford_ES&T_Bldg,_311_Ferst_St_NW,_Atlanta_GA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,8.482921,"Georgia_Tech,_Ford_Environmental_Science_and_Technology_Bldg,_roof","GA._TECH.,_Ford_ES&T_Bldg,_311_Ferst_St_NW,_Atlanta_GA",Georgia,Fulton,Atlanta
13,121,Nitrogen_dioxide_(NO2),Daily Maximum 1-hour average,1990,47.909357,"Georgia_Tech,_Ford_Environmental_Science_and_Technology_Bldg,_roof","GA._TECH.,_Ford_ES&T_Bldg,_311_Ferst_St_NW,_Atlanta_GA",Georgia,Fulton,Atlanta
13,121,Nitrogen_dioxide_(NO2),Observed values,1990,26.999515,"Georgia_Tech,_Ford_Environmental_Science_and_Technology_Bldg,_roof","GA._TECH.,_Ford_ES&T_Bldg,_311_Ferst_St_NW,_Atlanta_GA",Georgia,Fulton,Atlanta
13,121,Lead_(TSP)_STP,Observed Values,1990,0.023333,,BOLTON_RD_PUMP_STATION_NORTHSIDE_DRIVE,Georgia,Fulton,Atlanta
13,121,Carbon_monoxide,Obseved hourly values,1990,1.346084,,"BROOKWOOD_,1915_PEACHTREE_RD.,NE,ATLANTA",Georgia,Fulton,Atlanta
13,121,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,1.354101,,"BROOKWOOD_,1915_PEACHTREE_RD.,NE,ATLANTA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,Daily maximum 1-hour average,1990,28.008427,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,Observed Values,1990,8.02277,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,Daily Average of observed values,1990,8.048596,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,7.974296,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.056413,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.045888,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.046026,,"MLK_MARTA_STATION,_240_GRANT_ST.,ATLANTA",Georgia,Fulton,Atlanta
13,121,Carbon_monoxide,Obseved hourly values,1990,0.947721,,"HOLCOMB_BRIDGE_RD.,_ROSWELL,_GA.",Georgia,Fulton,Roswell
13,121,Carbon_monoxide,8-Hour running average (end hour) of observed hourly values,1990,0.952275,,"HOLCOMB_BRIDGE_RD.,_ROSWELL,_GA.",Georgia,Fulton,Roswell
13,121,Suspended_particulate_(TSP),Observed Values,1990,42.423729,,EAST_POINT_HEALTH_CENTER_1636_CONNALLY_D,Georgia,Fulton,East_Point
13,127,Suspended_particulate_(TSP),Observed Values,1990,38.074074,,HEALTH_DEPT_501_MANSFIELD_ST,Georgia,Glynn,Brunswick
13,127,Lead_(TSP)_STP,Observed Values,1990,0.014167,,HEALTH_DEPT_501_MANSFIELD_ST,Georgia,Glynn,Brunswick
13,127,Suspended_particulate_(TSP),Observed Values,1990,51.211538,,"ARCO_PUMP_STA.,_NEWCASTLE_RD.",Georgia,Glynn,Dock_Junction
13,127,Sulfur_dioxide,Daily maximum 1-hour average,1990,4.980583,Risley_Middle_School,"RISLEY_MIDDLE_SCHOOL,_2900_ALBANY_ST.,BRUNSWICK,_GA_31520",Georgia,Glynn,Brunswick
13,127,Sulfur_dioxide,Observed Values,1990,1.978574,Risley_Middle_School,"RISLEY_MIDDLE_SCHOOL,_2900_ALBANY_ST.,BRUNSWICK,_GA_31520",Georgia,Glynn,Brunswick
13,127,Sulfur_dioxide,Daily Average of observed values,1990,1.978964,Risley_Middle_School,"RISLEY_MIDDLE_SCHOOL,_2900_ALBANY_ST.,BRUNSWICK,_GA_31520",Georgia,Glynn,Brunswick
13,127,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,1.964807,Risley_Middle_School,"RISLEY_MIDDLE_SCHOOL,_2900_ALBANY_ST.,BRUNSWICK,_GA_31520",Georgia,Glynn,Brunswick
13,163,Suspended_particulate_(TSP),Observed Values,1990,40.034483,,CITY_HALL_(WRENS),Georgia,Jefferson,Not_in_a_city
13,215,Suspended_particulate_(TSP),Observed Values,1990,41.844828,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Beryllium_(TSP)_STP,Observed Values,1990,0,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Barium_(TSP)_STP,Observed Values,1990,0.00715,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Cadmium_(TSP)_STP,Observed Values,1990,0.00925,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Chromium_(TSP)_STP,Observed Values,1990,0.00275,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Copper_(TSP)_STP,Observed Values,1990,0.02375,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Iron_(TSP)_STP,Observed Values,1990,0.601075,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Lead_(TSP)_STP,Observed Values,1990,0.0235,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Lead_(TSP)_STP,Observed Values,1990,0.035,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Manganese_(TSP)_STP,Observed Values,1990,0.018425,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Molybdenum_(TSP)_STP,Observed Values,1990,0.000325,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Nickel_(TSP)_STP,Observed Values,1990,0.0072,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Vanadium_(TSP)_STP,Observed Values,1990,0.00165,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Zinc_(TSP)_STP,Observed Values,1990,0.10365,Columbus-Health_Department,"Muscogee_City_Health_Department,_1958_8th_Avenue,_Columbus,_Georgia,_31904",Georgia,Muscogee,Columbus_(Remainder)
13,215,Suspended_particulate_(TSP),Observed Values,1990,32.576923,,FIRE_STATION_#4_100_NORTH_OAKLY_DRIVE,Georgia,Muscogee,Columbus
13,215,Sulfur_dioxide,Daily maximum 1-hour average,1990,5.569659,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Sulfur_dioxide,Observed Values,1990,1.706299,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Sulfur_dioxide,Daily Average of observed values,1990,1.652322,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,1.688617,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.050019,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.043537,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.043537,Columbus-Airport,"Columbus_Airport,_3100_Thruway_Drive,_Columbus,_Georgia,_31909",Georgia,Muscogee,Columbus_(Remainder)
13,215,Lead_(TSP)_STP,Observed Values,1990,1.71,,"UPS,_4365_ALLIED_DRIVE,_COLUMBUS,_GA_31906",Georgia,Muscogee,Columbus_(Remainder)
13,215,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.053966,Columbus-Crime_Lab,"COLUMBUS_CRIME_LAB_,_8695_BEAVER_RUN_ROAD,_MIDLAND,_GA_31820",Georgia,Muscogee,Columbus_(Remainder)
13,215,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.04636,Columbus-Crime_Lab,"COLUMBUS_CRIME_LAB_,_8695_BEAVER_RUN_ROAD,_MIDLAND,_GA_31820",Georgia,Muscogee,Columbus_(Remainder)
13,215,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.04636,Columbus-Crime_Lab,"COLUMBUS_CRIME_LAB_,_8695_BEAVER_RUN_ROAD,_MIDLAND,_GA_31820",Georgia,Muscogee,Columbus_(Remainder)
13,223,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.065759,,"DALLAS,_DOT",Georgia,Paulding,Not_in_a_city
13,223,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.057245,,"DALLAS,_DOT",Georgia,Paulding,Not_in_a_city
13,223,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.057245,,"DALLAS,_DOT",Georgia,Paulding,Not_in_a_city
13,245,Suspended_particulate_(TSP),Observed Values,1990,47.607843,,SANDBAR_FERRY_JR_HS_320_KENTUCK_AVE,Georgia,Richmond,Augusta
13,245,Suspended_particulate_(TSP),Observed Values,1990,47.931034,Medical_College_of_Georgia,"Medical_College_of_Georgia,_Goss_Lane,_Augusta,_GA,_30901",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,245,Lead_(TSP)_STP,Observed Values,1990,0.025,Medical_College_of_Georgia,"Medical_College_of_Georgia,_Goss_Lane,_Augusta,_GA,_30901",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,245,Suspended_particulate_(TSP),Observed Values,1990,45.04,,"WATER_TREATMENT_PLANT,_NEW_SAVANNAH_RD.",Georgia,Richmond,Augusta
13,245,Suspended_particulate_(TSP),Observed Values,1990,44.118644,Bungalow_Road,"Bungalow_Road_Elem_School,_2216_BUNGALOW_RD,_AUGUSTA_GA_30906",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,245,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.052563,Bungalow_Road,"Bungalow_Road_Elem_School,_2216_BUNGALOW_RD,_AUGUSTA_GA_30906",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,245,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.044736,Bungalow_Road,"Bungalow_Road_Elem_School,_2216_BUNGALOW_RD,_AUGUSTA_GA_30906",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,245,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.044736,Bungalow_Road,"Bungalow_Road_Elem_School,_2216_BUNGALOW_RD,_AUGUSTA_GA_30906",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,245,Suspended_particulate_(TSP),Observed Values,1990,52.471698,,"CLARA_JENKINS_SCH.,_101_DAN_BOWLES_RD.",Georgia,Richmond,Augusta-Richmond_County_(Remainder)
13,247,Ozone,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1990,0.068947,Monastery,"Monastery_of_the_Holy_Spirit,_2625_Georgia_212,_Conyers,_Georgia,_30094",Georgia,Rockdale,Conyers
13,247,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.059656,Monastery,"Monastery_of_the_Holy_Spirit,_2625_Georgia_212,_Conyers,_Georgia,_30094",Georgia,Rockdale,Conyers
13,247,Ozone,Daily maximum of 8 hour running average of observed hourly values,1990,0.059656,Monastery,"Monastery_of_the_Holy_Spirit,_2625_Georgia_212,_Conyers,_Georgia,_30094",Georgia,Rockdale,Conyers
13,255,Suspended_particulate_(TSP),Observed Values,1990,34.526316,,"EXPERIMENT_(GRIFFIN),U.OF_GA._STATION",Georgia,Spalding,Not_in_a_city
13,255,PM10_Total_0-10um_STP,Daily Mean,1990,32.12,"UNIVERSITY_OF_GA,_EXPERIMENT_STATION_TISSUE_LAB,_GRIFFIN_GA",UNIV._OF_GA_EXP._STA_GRIFFIN_GA,Georgia,Spalding,Griffin
13,261,Suspended_particulate_(TSP),Observed Values,1990,35.25,,SUMTER_CO_COURTHOUSE_WEST_LAMARR_ST,Georgia,Sumter,Americus
13,295,Suspended_particulate_(TSP),Observed Values,1990,47.214286,Rossville-Maple_Street,"601_Maple_St,_Lot#6,_Rossville_GA_30741",Georgia,Walker,
13,295,Lead_(TSP)_STP,Observed Values,1990,0.024167,Rossville-Maple_Street,"601_Maple_St,_Lot#6,_Rossville_GA_30741",Georgia,Walker,
13,297,Suspended_particulate_(TSP),Observed Values,1990,31.075472,,RT_2_SOCIAL_CIRCLE_DNR_FISH_HATCHERY,Georgia,Walton,
13,303,Suspended_particulate_(TSP),Observed Values,1990,64.631579,Sandersville-Health_Department,"Washington_County_Health_Department,_201_Morningside_Drive,_Sandersville,_Georgia_31082",Georgia,Washington,Sandersville
13,303,Suspended_particulate_(TSP),Observed Values,1990,70.35,Sandersville-Health_Department,"Washington_County_Health_Department,_201_Morningside_Drive,_Sandersville,_Georgia_31082",Georgia,Washington,Sandersville
13,303,Suspended_particulate_(TSP),Observed Values,1990,70.35,Sandersville-Health_Department,"Washington_County_Health_Department,_201_Morningside_Drive,_Sandersville,_Georgia_31082",Georgia,Washington,Sandersville
15,001,Suspended_particulate_(TSP),Observed Values,1990,2,,MAUNA_LOA_VOLCANO_OBSERV_HILO_AT_TOP,Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,Daily Average of observed values,1990,0.9,,MAUNA_LOA_VOLCANO_OBSERV_HILO_AT_TOP,Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,Observed Values,1990,0.9,,MAUNA_LOA_VOLCANO_OBSERV_HILO_AT_TOP,Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Deciview,Observed Values,1990,216.565172,Hawaii_Volcanoes_NP_-_Kilauea_Visitors_Center,"Hawaii_Volcanoes_National_Park,_HI_96718",Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,Daily maximum 1-hour average,1990,91.27234,Hawaii_Volcanoes_NP_-_Kilauea_Visitors_Center,"Hawaii_Volcanoes_National_Park,_HI_96718",Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,Observed Values,1990,16.28398,Hawaii_Volcanoes_NP_-_Kilauea_Visitors_Center,"Hawaii_Volcanoes_National_Park,_HI_96718",Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,Daily Average of observed values,1990,16.218723,Hawaii_Volcanoes_NP_-_Kilauea_Visitors_Center,"Hawaii_Volcanoes_National_Park,_HI_96718",Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,3-Hour block average of observed hourly values,1990,16.701529,Hawaii_Volcanoes_NP_-_Kilauea_Visitors_Center,"Hawaii_Volcanoes_National_Park,_HI_96718",Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
15,001,Sulfur_dioxide,Daily Average of observed values,1990,2.391489,Hawaii_Volcanoes_NP_-_Kilauea_Visitors_Center,"Hawaii_Volcanoes_National_Park,_HI_96718",Hawaii,Hawaii,Hawaii_Volcanoes_National_Park
