State_Code,County_Code,Parameter_Code,Metric_Used,Year,Arithmetic_Mean,Local_Site_Name,Address,State_Name,County_Name,City_Name
29,510,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.031327,,1122_CLARK,Missouri,St._Louis_City,St._Louis
29,510,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.031327,,1122_CLARK,Missouri,St._Louis_City,St._Louis
29,510,81102,Observed Values,1992,29.441425,,1122_CLARK,Missouri,St._Louis_City,St._Louis
29,510,81102,Daily Mean,1992,29.011628,,1122_CLARK,Missouri,St._Louis_City,St._Louis
29,510,42101,Obseved hourly values,1992,0.954074,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42101,8-Hour running average (end hour) of observed hourly values,1992,0.959956,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42401,Daily maximum 1-hour average,1992,32.058989,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42401,Observed Values,1992,12.83039,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42401,Daily Average of observed values,1992,12.860112,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42401,3-Hour block average of observed hourly values,1992,12.784594,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42602,Daily Maximum 1-hour average,1992,39.44382,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,42602,Observed values,1992,22.06702,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.04822,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.040559,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.040559,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,81102,Daily Mean,1992,25.553571,,NEWSTEAD_&_COTEBRILLIANT,Missouri,St._Louis_City,St._Louis
29,510,81102,Daily Mean,1992,25.189655,,CHAIN_OF_ROCKS_WATER_DEPARTMENT,Missouri,St._Louis_City,St._Louis
29,510,42101,Obseved hourly values,1992,1.214401,,1009_WASHINGTON,Missouri,St._Louis_City,St._Louis
29,510,42101,8-Hour running average (end hour) of observed hourly values,1992,1.221745,,1009_WASHINGTON,Missouri,St._Louis_City,St._Louis
30,003,11101,Observed Values,1992,54.290323,Decker_#_1_-_W_Decker_Loop,DECKER_COAL_#1_DECKER_MT,Montana,Big_Horn,
30,003,81102,Daily Mean,1992,34.666667,Decker_#_1_-_W_Decker_Loop,DECKER_COAL_#1_DECKER_MT,Montana,Big_Horn,
30,003,62101,Observed Values,1992,47.246995,,DECKER_COAL_#2_DECKER_MT,Montana,Big_Horn,Not_in_a_city
30,003,11101,Observed Values,1992,65.7,,DECKER_COAL_#3_DECKER_MT,Montana,Big_Horn,Not_in_a_city
30,003,81102,Daily Mean,1992,33.571429,,DECKER_COAL_#3_DECKER_MT,Montana,Big_Horn,Not_in_a_city
30,003,11101,Observed Values,1992,43.521739,Decker_#_4_-_E_Decker_Office,DECKER_COAL_#4_DECKER_MT,Montana,Big_Horn,
30,003,81102,Daily Mean,1992,34.333333,Decker_#_4_-_E_Decker_Office,DECKER_COAL_#4_DECKER_MT,Montana,Big_Horn,
30,003,61101,Observed Values,1992,3.284567,,"DECKER_COAL_#8,_WIND_STATION",Montana,Big_Horn,Not_in_a_city
30,003,61102,Observed Values,1992,218.163565,,"DECKER_COAL_#8,_WIND_STATION",Montana,Big_Horn,Not_in_a_city
30,003,11101,Observed Values,1992,45.677419,Decker_#_7_-_Holms_Ranch,DECKER_COAL_#7_DECKER_MT,Montana,Big_Horn,
30,003,81102,Daily Mean,1992,23.952381,Decker_#_7_-_Holms_Ranch,DECKER_COAL_#7_DECKER_MT,Montana,Big_Horn,
30,003,11101,Observed Values,1992,30.866667,Spring_Creek_#_1_-_North_of_Office,"SPRING_CREEK_COAL,_SITE_#1,_DECKER,_MT",Montana,Big_Horn,
30,003,61101,Observed Values,1992,6.357274,Spring_Creek_#_1_-_North_of_Office,"SPRING_CREEK_COAL,_SITE_#1,_DECKER,_MT",Montana,Big_Horn,
30,003,61102,Observed Values,1992,213.389751,Spring_Creek_#_1_-_North_of_Office,"SPRING_CREEK_COAL,_SITE_#1,_DECKER,_MT",Montana,Big_Horn,
30,003,62101,Observed Values,1992,47.298823,Spring_Creek_#_1_-_North_of_Office,"SPRING_CREEK_COAL,_SITE_#1,_DECKER,_MT",Montana,Big_Horn,
30,003,81102,Daily Mean,1992,11.83871,Spring_Creek_#_1_-_North_of_Office,"SPRING_CREEK_COAL,_SITE_#1,_DECKER,_MT",Montana,Big_Horn,
30,003,11101,Observed Values,1992,49.740741,Spring_Creek_#_2_-_SW_of_Office,SPRING_CREEK_#2_DECKER_MT,Montana,Big_Horn,
30,003,81102,Daily Mean,1992,19.166667,Spring_Creek_#_2_-_SW_of_Office,SPRING_CREEK_#2_DECKER_MT,Montana,Big_Horn,
30,003,11101,Observed Values,1992,35.366667,,SPRING_CREEK_#3_DECKER_MT,Montana,Big_Horn,Not_in_a_city
30,003,81102,Daily Mean,1992,14.451613,,SPRING_CREEK_#3_DECKER_MT,Montana,Big_Horn,Not_in_a_city
30,003,11101,Observed Values,1992,43.033333,,"DECKER_COAL_#5,_DECKER,_MT",Montana,Big_Horn,Not_in_a_city
30,003,81102,Daily Mean,1992,28,,"DECKER_COAL_#5,_DECKER,_MT",Montana,Big_Horn,Not_in_a_city
30,003,81102,Daily Mean,1992,10.262295,,"WESTMORELAND,_ABSALOKA_MINE_#5,_HARDIN",Montana,Big_Horn,Not_in_a_city
30,003,81102,Daily Mean,1992,10.622951,,"WESTMORELAND,_ABSALOKA_MINE_#6,_HARDIN",Montana,Big_Horn,Not_in_a_city
30,003,81102,Daily Mean,1992,10.55,,"WESTMORELAND,_ABSALOKA_MINE_#7,_HARDIN",Montana,Big_Horn,Not_in_a_city
30,005,61101,Observed Values,1992,5.687039,,"HAYS_FORESTRY_SHOP,_HAYS",Montana,Blaine,
30,005,61102,Observed Values,1992,182.744589,,"HAYS_FORESTRY_SHOP,_HAYS",Montana,Blaine,
30,005,81102,Daily Mean,1992,25.033333,,"HAYS_FORESTRY_SHOP,_HAYS",Montana,Blaine,
30,007,61101,Observed Values,1992,5.825804,,"INDIAN_CREEK_MET_STATION,_TOWNSEND",Montana,Broadwater,Not_in_a_city
30,007,61102,Observed Values,1992,175.435874,,"INDIAN_CREEK_MET_STATION,_TOWNSEND",Montana,Broadwater,Not_in_a_city
30,007,61106,Observed Values,1992,32.041354,,"INDIAN_CREEK_MET_STATION,_TOWNSEND",Montana,Broadwater,Not_in_a_city
30,007,62101,Observed Values,1992,45.377088,,"INDIAN_CREEK_MET_STATION,_TOWNSEND",Montana,Broadwater,Not_in_a_city
30,007,81102,Daily Mean,1992,18.318584,,CONTINENTAL_LIME-INDIAN_CREEK_#1-LANDFIL,Montana,Broadwater,Not_in_a_city
30,007,81102,Daily Mean,1992,20.388889,,CONTINENTAL_LIME-INDIAN_CRK_#2-HILLSIDE,Montana,Broadwater,Not_in_a_city
30,007,81102,Daily Mean,1992,21.834862,,CONTINENTAL_LIME-INDIAN_CRK_#3-QUARRY,Montana,Broadwater,Not_in_a_city
30,013,81102,Daily Mean,1992,21.407407,,"FIRE_STATION,_9TH_ST_&_1ST_AVE_SOUTH",Montana,Cascade,Great_Falls
30,013,42101,Obseved hourly values,1992,1.170247,MID-BLOCK_ON_SOUTH_SIDE_OF_10TH_AVE_S;_BETWEEN_7TH_&_8TH_STREETS,"SKYWAY_CONOCO,_700-10TH_AVE_SOUTH",Montana,Cascade,Great_Falls
30,013,42101,8-Hour running average (end hour) of observed hourly values,1992,1.179606,MID-BLOCK_ON_SOUTH_SIDE_OF_10TH_AVE_S;_BETWEEN_7TH_&_8TH_STREETS,"SKYWAY_CONOCO,_700-10TH_AVE_SOUTH",Montana,Cascade,Great_Falls
30,013,61101,Observed Values,1992,3.668463,MID-BLOCK_ON_SOUTH_SIDE_OF_10TH_AVE_S;_BETWEEN_7TH_&_8TH_STREETS,"SKYWAY_CONOCO,_700-10TH_AVE_SOUTH",Montana,Cascade,Great_Falls
30,013,61102,Observed Values,1992,198.975349,MID-BLOCK_ON_SOUTH_SIDE_OF_10TH_AVE_S;_BETWEEN_7TH_&_8TH_STREETS,"SKYWAY_CONOCO,_700-10TH_AVE_SOUTH",Montana,Cascade,Great_Falls
30,013,61106,Observed Values,1992,31.48487,MID-BLOCK_ON_SOUTH_SIDE_OF_10TH_AVE_S;_BETWEEN_7TH_&_8TH_STREETS,"SKYWAY_CONOCO,_700-10TH_AVE_SOUTH",Montana,Cascade,Great_Falls
30,023,61101,Observed Values,1992,7.176415,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61102,Observed Values,1992,206.572353,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61106,Observed Values,1992,22.10959,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61120,Observed Values,1992,3.814968,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,81102,Daily Mean,1992,10.971429,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82103,Observed Values,1992,2.25,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82105,Observed Values,1992,0.322222,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82110,Observed Values,1992,0.555556,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82114,Observed Values,1992,20.027778,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82128,Observed Values,1992,0.004108,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82167,Observed Values,1992,17.611111,,ARCO_COAL_-_TERESSA_ANN_TERRACE,Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61101,Observed Values,1992,10.297852,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61102,Observed Values,1992,211.231253,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61106,Observed Values,1992,18.466387,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61120,Observed Values,1992,3.920294,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,81102,Daily Mean,1992,7.666667,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82103,Observed Values,1992,5.481481,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82105,Observed Values,1992,0.303704,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82110,Observed Values,1992,0.740741,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82114,Observed Values,1992,79.62963,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82128,Observed Values,1992,0.005359,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82167,Observed Values,1992,31.962963,,"ARCO_COAL-ZINC_PROCESS,SMELTER_NPL_SITE",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,12208,Observed Values,1992,26,,"RHONE-POULENC,#15_PETERSON,1_M_N_FAIRMNT",Montana,Deer_Lodge,Not_in_a_city
30,023,61101,Observed Values,1992,8.533158,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61102,Observed Values,1992,198.295752,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61106,Observed Values,1992,20.466256,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,61120,Observed Values,1992,3.883495,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,62101,Observed Values,1992,40.380312,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,62201,Observed Values,1992,57.573964,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,63301,Observed Values,1992,0.258182,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,65102,Observed Values,1992,0.000816,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,81102,Daily Mean,1992,5.875,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82103,Observed Values,1992,3.541667,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82105,Observed Values,1992,0.291667,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82110,Observed Values,1992,1.25,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82114,Observed Values,1992,20.166667,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82128,Observed Values,1992,0.003663,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82167,Observed Values,1992,13.5625,,"ARCO_COAL-MILL_CREEK,PARK-HIWAY_274",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,81102,Daily Mean,1992,12.62963,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82103,Observed Values,1992,2.740741,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82105,Observed Values,1992,0.314815,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82110,Observed Values,1992,0.703704,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82114,Observed Values,1992,35.148148,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82128,Observed Values,1992,0.005219,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,023,82167,Observed Values,1992,17.485185,,"ARCO_COAL-KORTUM_STORAGE,HIWY_1-LNDFL_RD",Montana,Deer_Lodge,Anaconda-Deer_Lodge_County
30,027,61101,Observed Values,1992,7.616537,"CR_KENDALL-N_TOWNSITE_#3,_HILGER","CR_KENDALL-N_TOWNSITE_#3,_HILGER",Montana,Fergus,
30,027,61102,Observed Values,1992,221.01191,"CR_KENDALL-N_TOWNSITE_#3,_HILGER","CR_KENDALL-N_TOWNSITE_#3,_HILGER",Montana,Fergus,
30,027,61106,Observed Values,1992,27.926706,"CR_KENDALL-N_TOWNSITE_#3,_HILGER","CR_KENDALL-N_TOWNSITE_#3,_HILGER",Montana,Fergus,
30,027,62101,Observed Values,1992,38.03115,"CR_KENDALL-N_TOWNSITE_#3,_HILGER","CR_KENDALL-N_TOWNSITE_#3,_HILGER",Montana,Fergus,
30,027,81102,Daily Mean,1992,19.27907,"CR_KENDALL-N_TOWNSITE_#3,_HILGER","CR_KENDALL-N_TOWNSITE_#3,_HILGER",Montana,Fergus,
30,027,81102,Daily Mean,1992,11.337209,"CR_KENDALL-BSA_SITE_#4,_HILGER","CR_KENDALL-BSA_SITE_#4,_HILGER",Montana,Fergus,
30,029,81102,Daily Mean,1992,24.340611,,"JR_HIGH_SCHOOL,_500_4TH_AVE_NORTH",Montana,Flathead,Columbia_Falls
30,029,81102,Daily Mean,1992,49.16,,"WHITEFISH_-_MARKUS_FOODS,_9_BAKER_AVENUE",Montana,Flathead,Whitefish
30,029,21101,Observed Values,1992,18,,"HOUSTON_DUSTFALL,1326_2ND_ST_W,KALISPELL",Montana,Flathead,Not_in_a_city
30,029,25101,Observed Values,1992,14.483333,,"HOUSTON_DUSTFALL,1326_2ND_ST_W,KALISPELL",Montana,Flathead,Not_in_a_city
30,029,21101,Observed Values,1992,1.6,,KALISPELL-KIGER_DUSTFALL,Montana,Flathead,Kalispell
30,029,25101,Observed Values,1992,0.7,,KALISPELL-KIGER_DUSTFALL,Montana,Flathead,Kalispell
30,029,12208,Observed Values,1992,8.5,COLUMBIA_FALLS_ALUMINUM-DOANE,COLUMBIA_FALLS_ALUMINUM-DOANE,Montana,Flathead,
30,029,12208,Observed Values,1992,9.4,COLUMBIA_FALLS_ALUMINUM-HOFFMAN,COLUMBIA_FALLS_ALUMINUM-HOFFMAN,Montana,Flathead,
30,029,12208,Observed Values,1992,10.2,"CFAC-NEW_LIDDLE,_COL_FALLS","CFAC-NEW_LIDDLE,7200_HWY_2E,_COL_FALLS",Montana,Flathead,Columbia_Falls
30,029,81102,Daily Mean,1992,32.441176,"TOP_OF_BUILDING,_223_MAIN_ST,_KALISPELL","UNIVERSAL_ATHLETIC,_223_MAIN_ST",Montana,Flathead,Kalispell
30,029,11203,Observed Values,1992,12.180274,,"COURTHOUSE_EAST,_723_5TH_AVE_EAST",Montana,Flathead,Kalispell
30,029,11208,Observed Values,1992,986.530194,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,42401,Daily Average of observed values,1992,0.0125,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,42401,Observed Values,1992,0.0125,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,44201,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),1992,0.039492,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.035042,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,44201,Daily maximum of 8 hour running average of observed hourly values,1992,0.035042,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,62201,Observed Values,1992,73.436893,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,62202,Observed Values,1992,3.186408,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,63102,Observed Values,1992,13.880188,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,85101,Observed Values,1992,13.622884,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,86502,Observed Values,1992,7.446178,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88103,Observed Values,1992,0.000154,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88104,Observed Values,1992,0.064376,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88109,Observed Values,1992,0.00092,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88111,Observed Values,1992,0.025,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88112,Observed Values,1992,0.000165,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88114,Observed Values,1992,0.000409,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88115,Observed Values,1992,3.50E-05,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88126,Observed Values,1992,0.063069,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88128,Observed Values,1992,0.001211,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88132,Observed Values,1992,0.001539,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88134,Observed Values,1992,5.20E-05,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88136,Observed Values,1992,4.30E-05,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88140,Observed Values,1992,0.001877,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88152,Observed Values,1992,0,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88154,Observed Values,1992,6.60E-05,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88161,Observed Values,1992,0.003789,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88164,Observed Values,1992,0.000135,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88165,Observed Values,1992,0.149095,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88167,Observed Values,1992,0.002586,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88168,Observed Values,1992,0.000114,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88169,Observed Values,1992,0.256067,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88176,Observed Values,1992,0.000119,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88180,Observed Values,1992,0.06763,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88184,Observed Values,1992,0.070771,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88185,Observed Values,1992,5.10E-05,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88203,Observed Values,1992,0.013398,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88306,Observed Values,1992,0.256592,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88320,Observed Values,1992,1.956485,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88321,Observed Values,1992,0.409136,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88324,Observed Values,1992,0.17535,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88325,Observed Values,1992,0.352913,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88326,Observed Values,1992,0.727033,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88327,Observed Values,1992,0.447451,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88328,Observed Values,1992,0.253796,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88329,Observed Values,1992,0.550729,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88330,Observed Values,1992,0.092356,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88331,Observed Values,1992,0.019635,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88337,Observed Values,1992,0.245254,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88338,Observed Values,1992,0.005103,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88339,Observed Values,1992,1.056311,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88340,Observed Values,1992,10.171583,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88341,Observed Values,1992,32.467267,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88342,Observed Values,1992,4.467713,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88343,Observed Values,1992,4.090777,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88344,Observed Values,1992,0.199,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88345,Observed Values,1992,1.90032,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88346,Observed Values,1992,10.956243,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88348,Observed Values,1992,0.714767,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88349,Observed Values,1992,0.714767,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88350,Observed Values,1992,2.739049,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88401,Observed Values,1992,5.117971,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88403,Observed Values,1992,0.745383,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,029,88502,Observed Values,1992,6.109063,GLACIER_NATIONAL_PARK,GLACIER_NATIONAL_PARK,Montana,Flathead,
30,031,81102,Daily Mean,1992,22.855932,,"CITY_BUILDING,_34_NORTH_ROUSE",Montana,Gallatin,Bozeman
